1816,Tvedestrand,1	
1816,Tveid,1	
1816,Tysnes,3	
1816,Tysvær,1	
1816,Vågan,2	
1816,Værøy,1	
1816,Valsfjorden,1	
1816,Vegårshei,1	
1816,Vega,1	
1816,Vestvågøy,3	
1816,Vigedal,1	
1816,Vik,1	
1816,Vikr,1	
1816,Voss,1	
1816,Yder,1	
1816,Ål,2	
1816,Åmot,1	
1816,Årdal,1	
1816,Ørskog,1	
1816,Ørsta,1	
1816,Østre Toten,1	
1817,Agdenes,1	
1817,Arvika,1	
1817,Asker,1	
1817,Askvoll,1	
1817,Aurland,2	
1817,Austrheim,1	
1817,Averøy,1	
1817,Bø (Telemark),1	
1817,Balestrand,2	
1817,Bamble,1	
1817,Berg,1	
1817,Bergen,4	
1817,Bjerkreim,1	
1817,Bjugn,1	
1817,Bodø,1	
1817,Brønnøy,1	
1817,Bremanger,2	
1817,Brsen,2	
1817,Danmark,2	
1817,Ed,1	
1817,Eid,1	
1817,Eide,2	
1817,Eidsberg,2	
1817,Eigersund,1	
1817,Eker,1	
1817,Ekne,1	
1817,Elverum,1	
1817,Enebakk,1	
1817,Etne,2	
1817,Etnedal,1	
1817,Evenes,1	
1817,Evje Og Hornnes,1	
1817,Førde,5	
1817,Farsund,3	
1817,Fauske,1	
1817,Fberg,1	
1817,Fitjar,1	
1817,Fjaler,1	
1817,Flekkefjord,1	
1817,Flesberg,1	
1817,Foldalen,1	
1817,Fræna,2	
1817,Frøya,1	
1817,Fredrikstad,2	
1817,Frogn,1	
1817,Froland,1	
1817,Fron,1	
1817,Frosta,1	
1817,Gaular,2	
1817,Gausdal,2	
1817,Geiranger,1	
1817,Gjøvik,2	
1817,Gjesdal,1	
1817,Gloppen,3	
1817,Gol,2	
1817,Gran,1	
1817,Grimstad,3	
1817,Gudbrandsdalen,1	
1817,Gulen,2	
1817,Håbl,1	
1817,Hålands Prgj,1	
1817,Hægebostad,2	
1817,Hadsel,2	
1817,Hallingdal,1	
1817,Haram,1	
1817,Harstad,1	
1817,Haugesund,1	
1817,Heen,1	
1817,Hemne,1	
1817,Hemnes,2	
1817,Hilandet Guldal,1	
1817,Hitra,1	
1817,Hjartdal,1	
1817,Hjelmeland,1	
1817,Hnefos,1	
1817,Hole,2	
1817,Horten,1	
1817,Hurdal,1	
1817,Hyllestad,1	
1817,I Holmedal Sndfjord,1	
1817,Ibestad,2	
1817,Imsland,1	
1817,Isleb,1	
1817,Jevnaker,1	
1817,Jondal,1	
1817,Karmøy,4	
1817,Kautokeino - Guovdageainnu Suohkan,1	
1817,Kirkeb,1	
1817,Kjbenhavn,1	
1817,Klepp,1	
1817,Kongsvinger,3	
1817,Krødsherad,1	
1817,Krestiania,1	
1817,Kristiansand,4	
1817,Kristiansund,1	
1817,Kvinnherad,1	
1817,Lærdal,1	
1817,Larvik,2	
1817,Laurdal,1	
1817,Lenvik,1	
1817,Lie Gylands Sogn,1	
1817,Lier,1	
1817,Lierne,1	
1817,Lillehammer,1	
1817,Lillesand,3	
1817,Lindås,2	
1817,Lom,1	
1817,Lund,2	
1817,Lunner,1	
1817,Luster,3	
1817,Lyngen,2	
1817,Mandal,2	
1817,Masfjorden,1	
1817,Mel,1	
1817,Melhus,3	
1817,Meråker,2	
1817,Modum,2	
1817,Molde,1	
1817,Moss,1	
1817,Narvik,1	
1817,Naustdal,4	
1817,Nes (Akershus),3	
1817,Nesset,1	
1817,Nissedal,1	
1817,Nome,2	
1817,Nord Frya,1	
1817,Nord-Odal,2	
1817,Nordby,1	
1817,Nordre Land,1	
1817,Odda,1	
1817,Omlid,1	
1817,Ons,1	
1817,Oppdal,2	
1817,Orkdal,1	
1817,Oslo,2	
1817,Osterøy,2	
1817,Porsgrunn,1	
1817,Rødøy,2	
1817,Røros,1	
1817,Radøy,1	
1817,Rakstad,1	
1817,Rana,3	
1817,Rauma,1	
1817,Re,1	
1817,Rendalen,1	
1817,Ringerike,2	
1817,Ringsaker,4	
1817,Risør,2	
1817,Romdal,1	
1817,Rygg Nordfjord,1	
1817,Rygge,2	
1817,Søgne,3	
1817,Søndre Land,3	
1817,Sør-Odal,2	
1817,Sørfold,1	
1817,Sørreisa,1	
1817,Salangen,1	
1817,Saltdal,1	
1817,Samnanger,1	
1817,Sande (Møre Og Romsdal),5	
1817,Sandnes,2	
1817,Sarpsborg,1	
1817,Sauda,2	
1817,Sel,1	
1817,Selbu,5	
1817,Selje,2	
1817,Skaun,1	
1817,Skien,1	
1817,Skjåk,1	
1817,Skodje,1	
1817,Snåsa - Snåasen Tjielte,2	
1817,Sndmr,1	
1817,Sogndal,3	
1817,Songdalen,1	
1817,Sortland,1	
1817,Stange,1	
1817,Statsbygden,1	
1817,Stavanger,2	
1817,Stavrn,1	
1817,Steinkjer,3	
1817,Stjørdal,1	
1817,Stord,1	
1817,Strand,2	
1817,Stranda,1	
1817,Stryn,2	
1817,Suldal,4	
1817,Sunndal,2	
1817,Surnadal,2	
1817,Sverge,1	
1817,Sverige,1	
1817,Sykkylven,1	
1817,Tønsberg,2	
1817,Time,1	
1817,Tingvoll,1	
1817,Tomter,1	
1817,Tranøy,1	
1817,Tromsø,1	
1817,Trondens,1	
1817,Trondheim,2	
1817,Trysil,2	
1817,Tvedestrand,1	
1817,Tysnes,2	
1817,Tysvær,1	
1817,Ullensaker,1	
1817,Ulstein,1	
1817,Ulvik,1	
1817,Urskaug,1	
1817,Vågsøy,1	
1817,Værøy,1	
1817,Vang,3	
1817,Varmdal,1	
1817,Vefsn,1	
1817,Verdal,5	
1817,Vestby,4	
1817,Vestre Slidre,1	
1817,Vestre Toten,3	
1817,Vestvågøy,3	
1817,Vik,3	
1817,Vindafjord,3	
1817,Voss,3	
1817,Vrdalsren,1	
1817,Wrmeland,1	
1817,Yndestad Gudal,1	
1817,Åfjord,1	
1817,Ål,1	
1817,Ålesund,2	
1817,Åsgård,1	
1817,Åsnes,1	
1817,Ørskog,2	
1817,Østre Toten,2	
1818,?,2	
1818,Agdenes,1	
1818,Alstahaug,1	
1818,Alta,1	
1818,Alvdal,1	
1818,Aremark,2	
1818,Arendal,2	
1818,Asker,4	
1818,Askim,1	
1818,Askvoll,1	
1818,Aurland,2	
1818,Austrheim,1	
1818,Averøy,3	
1818,Bærum,2	
1818,Bømlo,4	
1818,Balestrand,1	
1818,Balsfjord,2	
1818,Bamble,1	
1818,Bergen,7	
1818,Birkenes,2	
1818,Birkrem Dalene,1	
1818,Bjerkreim,2	
1818,Bjugn,2	
1818,Bodø,1	
1818,Bohusln Sverige,1	
1818,Brønnøy,2	
1818,Bremanger,6	
1818,Brunkeberg,1	
1818,Brunlans,1	
1818,Dovre,3	
1818,Drammen,3	
1818,Ed,1	
1818,Eid,1	
1818,Eide,1	
1818,Eidsberg,2	
1818,Eidskog,3	
1818,Eidsskogen,1	
1818,Eigersund,1	
1818,Elverum,2	
1818,Enebakk,1	
1818,Etne,4	
1818,Etnedal,2	
1818,Færder,3	
1818,Førde,1	
1818,Farsund,1	
1818,Fauske,1	
1818,Fede,1	
1818,Ferkingstad,1	
1818,Fjaler,4	
1818,Flå,2	
1818,Flatanger,2	
1818,Flekkefjord,4	
1818,Flesberg,1	
1818,Fræna,1	
1818,Fredrikstad,1	
