Midtre Gauldal,Maid,96
Modalen,Maid,22
Modalen,Farmer,234
Modalen,Housewife,6
Modum,Housewife,549
Modum,Maid,198
Modum,Farmer,1055
Molde,Maid,167
Molde,Farmer,1300
Molde,Housewife,64
Molde,Fisher,91
Moss,Fisher,63
Moss,Farmer,164
Moss,Maid,252
Moss,Housewife,642
Målselv,Fisher,215
Målselv,Maid,89
Målselv,Housewife,7
Målselv,Farmer,973
Måsøy,Fisher,782
Måsøy,Farmer,15
Måsøy,Housewife,3
Måsøy,Maid,51
Namdalseid,Fisher,1
Namdalseid,Maid,15
Namdalseid,Farmer,333
Namdalseid,Housewife,1
Namsos,Farmer,414
Namsos,Maid,187
Namsos,Housewife,306
Namsos,Fisher,116
Nannestad,Farmer,636
Nannestad,Housewife,83
Nannestad,Maid,141
Narvik,Fisher,1310
Narvik,Housewife,119
Narvik,Farmer,966
Narvik,Maid,374
Naustdal,Housewife,8
Naustdal,Fisher,99
Naustdal,Maid,146
Naustdal,Farmer,940
Nedre Eiker,Maid,86
Nedre Eiker,Farmer,178
Nedre Eiker,Housewife,326
Nedre Eiker,Fisher,2
Nes (Akershus),Fisher,357
Nes (Akershus),Maid,410
Nes (Akershus),Farmer,2865
Nes (Akershus),Housewife,412
Nesna,Farmer,420
Nesna,Fisher,1903
Nesna,Housewife,8
Nesna,Maid,102
Nesodden,Fisher,62
Nesodden,Maid,63
Nesodden,Housewife,96
Nesodden,Farmer,238
Nesseby - Unjárgga Gielda,Fisher,397
Nesseby - Unjárgga Gielda,Maid,51
Nesseby - Unjárgga Gielda,Housewife,1
Nesseby - Unjárgga Gielda,Farmer,39
Nesset,Maid,9
Nesset,Farmer,379
Nesset,Fisher,9
Nissedal,Maid,59
Nissedal,Farmer,291
Nissedal,Housewife,5
Nittedal,Housewife,2
Nittedal,Farmer,306
Nittedal,Maid,19
Nome,Housewife,12
Nome,Maid,38
Nome,Farmer,422
Nord-Aurdal,Farmer,1215
Nord-Aurdal,Housewife,11
Nord-Aurdal,Maid,65
Nord-Fron,Fisher,8
Nord-Fron,Housewife,15
Nord-Fron,Maid,104
Nord-Fron,Farmer,682
Nord-Odal,Fisher,2
Nord-Odal,Farmer,502
Nord-Odal,Maid,62
Nord-Odal,Housewife,27
Norddal,Farmer,455
Norddal,Maid,83
Norddal,Housewife,1
Norddal,Fisher,6
Nordkapp,Fisher,897
Nordkapp,Maid,31
Nordkapp,Housewife,35
Nordkapp,Farmer,23
Nordre Land,Maid,102
Nordre Land,Farmer,986
Nordre Land,Housewife,58
Nordre Land,Fisher,1
Nordreisa,Housewife,1
Nordreisa,Fisher,334
Nordreisa,Farmer,187
Nordreisa,Maid,30
Nore Og Uvdal,Maid,64
Nore Og Uvdal,Housewife,9
Nore Og Uvdal,Fisher,4
Nore Og Uvdal,Farmer,798
Notodden,Fisher,1
Notodden,Maid,58
Notodden,Farmer,468
Notodden,Housewife,2
Nærøy,Maid,318
Nærøy,Fisher,1146
Nærøy,Housewife,75
Nærøy,Farmer,908
Odda,Fisher,23
Odda,Farmer,1513
Odda,Housewife,7
Odda,Maid,290
Oppdal,Housewife,15
Oppdal,Maid,176
Oppdal,Farmer,1023
Orkdal,Housewife,2
Orkdal,Farmer,1352
Orkdal,Fisher,18
Orkdal,Maid,238
Os (Hordaland),Farmer,665
Os (Hordaland),Housewife,49
Os (Hordaland),Maid,172
Os (Hordaland),Fisher,110
Osen,Maid,62
Osen,Housewife,22
Osen,Fisher,326
Osen,Farmer,166
Oslo,Housewife,15301
Oslo,Fisher,138
Oslo,Maid,5340
Oslo,Farmer,2115
Osterøy,Farmer,2070
Osterøy,Fisher,52
Osterøy,Housewife,359
Osterøy,Maid,411
Overhalla,Farmer,616
Overhalla,Maid,123
Overhalla,Fisher,7
Porsanger - Porsánjggu Gielda - Porsangin Komuuni,Farmer,73
Porsanger - Porsánjggu Gielda - Porsangin Komuuni,Fisher,540
Porsanger - Porsánjggu Gielda - Porsangin Komuuni,Maid,45
Porsgrunn,Farmer,1011
Porsgrunn,Fisher,146
Porsgrunn,Housewife,1107
Porsgrunn,Maid,472
Radøy,Housewife,49
Radøy,Maid,117
Radøy,Fisher,207
Radøy,Farmer,1226
Rakkestad,Farmer,1326
Rakkestad,Maid,135
Rakkestad,Housewife,162
Rana,Maid,302
Rana,Fisher,117
Rana,Farmer,1228
Rana,Housewife,8
Rauma,Fisher,40
Rauma,Housewife,21
Rauma,Farmer,1251
Rauma,Maid,232
Re,Farmer,1454
Re,Fisher,9
Re,Maid,158
Re,Housewife,34
Rendalen,Maid,83
Rendalen,Housewife,27
Rendalen,Fisher,4
Rendalen,Farmer,688
Rennebu,Maid,136
Rennebu,Farmer,1583
Rennebu,Housewife,10
Rennebu,Fisher,229
Rennesøy,Maid,50
Rennesøy,Farmer,371
Rennesøy,Housewife,73
Rennesøy,Fisher,202
Rindal,Maid,38
Rindal,Farmer,551
Ringebu,Farmer,831
Ringebu,Maid,54
Ringebu,Housewife,69
Ringebu,Fisher,2
Ringerike,Farmer,1270
Ringerike,Housewife,747
Ringerike,Maid,420
Ringerike,Fisher,19
Ringsaker,Fisher,2
Ringsaker,Farmer,2399
Ringsaker,Maid,427
Ringsaker,Housewife,201
Risør,Fisher,139
